PathId,ONode,DNode,NumberOfArcs,Length,Gravity,ArcGisObjectId,WGravity,GravityIJ,GravityJI,WGravityIJ,WGravityJI,RT_Wh
422,10,300,26,511562,3.64337E-06,10,300,0,0,0,0,511562
423,10,301,18,470888,1.69876E-05,10,301,0,0,0,0,470888
424,11,13,11,327103,2.19968E-05,11,13,0,0,0,0,327103
425,11,14,11,279814,0.000155314,11,14,0,0,0,0,279814
426,11,19,17,400493,8.37551E-06,11,19,0,0,0,0,400493
427,11,27,34,675266,1.34654E-08,11,27,0,0,0,0,675266
428,11,37,22,477621,6.10754E-06,11,37,0,0,0,0,477621
429,11,46,2,155315,0.000908718,11,46,0,0,0,0,155315
430,11,50,30,700569,3.46254E-08,11,50,0,0,0,0,700569
431,11,53,30,680780,9.61818E-09,11,53,0,0,0,0,680780
432,11,54,28,624392,7.30982E-08,11,54,0,0,0,0,624392
433,11,55,13,322621,1.34462E-05,11,55,0,0,0,0,322621
434,11,59,32,539652,1.45234E-06,11,59,0,0,0,0,539652
435,11,63,25,604589,2.88545E-08,11,63,0,0,0,0,604589
436,11,64,37,747743,1.92364E-09,11,64,0,0,0,0,747743
437,11,69,4,212931,0.001426083,11,69,0,0,0,0,212931
438,11,71,8,242885,0.000312293,11,71,0,0,0,0,242885
439,11,79,17,520832,1.67933E-06,11,79,0,0,0,0,520832
440,11,82,15,370599,0.000292158,11,82,0,0,0,0,370599
441,11,88,22,531776,3.61836E-06,11,88,0,0,0,0,531776
442,11,93,25,516795,6.24989E-06,11,93,0,0,0,0,516795
443,11,98,12,413567,2.57652E-05,11,98,0,0,0,0,413567
444,11,101,11,438475,1.07204E-05,11,101,0,0,0,0,438475
445,11,107,14,463249,1.83226E-05,11,107,0,0,0,0,463249
446,11,109,22,544269,2.16024E-06,11,109,0,0,0,0,544269
447,11,110,14,338913,1.53987E-05,11,110,0,0,0,0,338913
448,11,117,9,370998,2.17717E-05,11,117,0,0,0,0,370998
449,11,118,15,348518,0.000123251,11,118,0,0,0,0,348518
450,11,124,17,424882,1.34616E-05,11,124,0,0,0,0,424882
451,11,145,25,522142,1.91017E-06,11,145,0,0,0,0,522142
452,11,147,6,261656,8.91605E-05,11,147,0,0,0,0,261656
453,11,149,34,621015,3.73185E-07,11,149,0,0,0,0,621015
454,11,153,35,675349,4.80909E-08,11,153,0,0,0,0,675349
455,11,158,8,304671,3.68742E-05,11,158,0,0,0,0,304671
456,11,161,17,401594,4.7283E-05,11,161,0,0,0,0,401594
457,11,162,19,442770,4.02232E-06,11,162,0,0,0,0,442770
458,11,169,31,560485,1.90248E-06,11,169,0,0,0,0,560485
459,11,176,10,384151,1.80033E-05,11,176,0,0,0,0,384151
460,11,183,27,521237,8.91028E-06,11,183,0,0,0,0,521237
461,11,197,28,529324,6.30952E-07,11,197,0,0,0,0,529324
462,11,203,33,587498,3.82803E-07,11,203,0,0,0,0,587498
463,11,209,14,481995,9.51238E-06,11,209,0,0,0,0,481995
464,11,217,35,688719,6.15563E-08,11,217,0,0,0,0,688719
465,11,223,36,717194,2.116E-08,11,223,0,0,0,0,717194
466,11,232,39,758866,1.34654E-08,11,232,0,0,0,0,758866
467,11,238,39,754954,1.92364E-09,11,238,0,0,0,0,754954
468,11,240,31,737996,4.61673E-08,11,240,0,0,0,0,737996
469,11,241,41,778212,1.92364E-08,11,241,0,0,0,0,778212
470,11,242,42,802319,1.15418E-08,11,242,0,0,0,0,802319
471,11,248,44,829481,7.69454E-09,11,248,0,0,0,0,829481
472,11,250,33,799985,5.77091E-09,11,250,0,0,0,0,799985
473,11,256,46,840879,3.84727E-09,11,256,0,0,0,0,840879
474,11,257,48,854944,5.77091E-09,11,257,0,0,0,0,854944
475,11,266,51,878364,3.84727E-09,11,266,0,0,0,0,878364
476,11,270,52,876446,3.84727E-09,11,270,0,0,0,0,876446
477,11,273,53,913133,1.92364E-09,11,273,0,0,0,0,913133
478,11,276,8,322057,0.000148216,11,276,0,0,0,0,322057
479,11,277,3,112159,0.020624022,11,277,0,0,0,0,112159
480,11,282,2,90404,0.005953812,11,282,0,0,0,0,90404
481,11,285,4,147690,0.002939619,11,285,0,0,0,0,147690
482,11,292,3,110800,0.033011397,11,292,0,0,0,0,110800
483,11,294,9,361822,0.000146737,11,294,0,0,0,0,361822
484,11,295,15,403371,1.01106E-05,11,295,0,0,0,0,403371
485,11,296,54,1054786,0,11,296,0,0,0,0,1054786
486,11,297,6,236709,0.000679517,11,297,0,0,0,0,236709
487,11,298,7,192534,0.000375784,11,298,0,0,0,0,192534
488,11,299,21,470098,1.99481E-06,11,299,0,0,0,0,470098
489,11,300,27,581808,2.61614E-07,11,300,0,0,0,0,581808
490,11,301,19,541134,1.21766E-06,11,301,0,0,0,0,541134
491,13,14,2,61719,0.086124967,13,14,0,0,0,0,61719
492,13,19,6,115537,0.024099584,13,19,0,0,0,0,115537
493,13,27,32,438414,8.42552E-06,13,27,0,0,0,0,438414
494,13,37,14,243463,0.003464976,13,37,0,0,0,0,243463
495,13,46,7,189548,0.001401255,13,46,0,0,0,0,189548
496,13,50,22,466411,1.8692E-05,13,50,0,0,0,0,466411
497,13,53,22,446622,5.43042E-06,13,53,0,0,0,0,446622
498,13,54,31,411999,3.13168E-05,13,54,0,0,0,0,411999
499,13,55,3,38089,0.032194869,13,55,0,0,0,0,38089
500,13,59,30,302800,0.000961004,13,59,0,0,0,0,302800
501,13,63,31,408864,9.77784E-06,13,63,0,0,0,0,408864
502,13,64,35,510891,1.64278E-06,13,64,0,0,0,0,510891
503,13,69,16,489402,1.44965E-05,13,69,0,0,0,0,489402
504,13,71,3,84218,0.044737674,13,71,0,0,0,0,84218
505,13,79,19,379740,0.000236246,13,79,0,0,0,0,379740
506,13,82,4,43496,1.908215484,13,82,0,0,0,0,43496
507,13,88,14,297618,0.002030032,13,88,0,0,0,0,297618
508,13,93,14,189692,0.035734161,13,93,0,0,0,0,189692
509,13,98,13,288253,0.002324179,13,98,0,0,0,0,288253
510,13,101,17,340931,0.000618247,13,101,0,0,0,0,340931
511,13,107,16,314928,0.002813175,13,107,0,0,0,0,314928
512,13,109,14,310111,0.001212587,13,109,0,0,0,0,310111
513,13,110,3,54723,0.042288551,13,110,0,0,0,0,54723
514,13,117,10,229178,0.002746205,13,117,0,0,0,0,229178
515,13,118,5,84714,0.1391537,13,118,0,0,0,0,84714
516,13,124,6,97779,0.081252804,13,124,0,0,0,0,97779
517,13,145,23,268869,0.001826909,13,145,0,0,0,0,268869
518,13,147,6,130320,0.006725334,13,147,0,0,0,0,130320
519,13,149,21,318136,0.001208766,13,149,0,0,0,0,318136
520,13,153,22,372470,0.000152025,13,153,0,0,0,0,372470
521,13,158,9,141640,0.006119937,13,158,0,0,0,0,141640
522,13,161,7,142932,0.041366872,13,161,0,0,0,0,142932
523,13,162,11,208612,0.002305954,13,162,0,0,0,0,208612
524,13,169,20,244146,0.008349908,13,169,0,0,0,0,244146
525,13,176,13,262517,0.001562587,13,176,0,0,0,0,262517
526,13,183,22,269277,0.008646346,13,183,0,0,0,0,269277
527,13,197,26,292472,0.0004178,13,197,0,0,0,0,292472
528,13,203,20,284619,0.001248655,13,203,0,0,0,0,284619
529,13,209,18,349970,0.000996374,13,209,0,0,0,0,349970
530,13,217,23,401405,0.000136188,13,217,0,0,0,0,401405
531,13,223,25,431701,4.56556E-05,13,223,0,0,0,0,431701
532,13,232,28,473373,2.95047E-05,13,232,0,0,0,0,473373
533,13,238,30,517785,1.53506E-06,13,238,0,0,0,0,517785
534,13,240,23,503838,2.53516E-05,13,240,0,0,0,0,503838
535,13,241,30,492719,4.18372E-05,13,241,0,0,0,0,492719
536,13,242,31,516826,2.24411E-05,13,242,0,0,0,0,516826
537,13,248,33,543988,1.60258E-05,13,248,0,0,0,0,543988
538,13,250,25,565827,3.65491E-06,13,250,0,0,0,0,565827
539,13,256,35,555386,9.36426E-06,13,256,0,0,0,0,555386
540,13,257,37,569451,1.00914E-05,13,257,0,0,0,0,569451
541,13,266,40,592871,7.08475E-06,13,266,0,0,0,0,592871
542,13,270,41,590953,8.8468E-06,13,270,0,0,0,0,590953
543,13,273,42,627640,2.33914E-06,13,273,0,0,0,0,627640
544,13,276,15,489553,1.2092E-05,13,276,0,0,0,0,489553
545,13,277,16,394205,7.36945E-05,13,277,0,0,0,0,394205
546,13,282,12,293596,0.000141266,13,282,0,0,0,0,293596
547,13,285,11,315186,0.000232756,13,285,0,0,0,0,315186
548,13,292,8,216303,0.01014053,13,292,0,0,0,0,216303
549,13,294,16,529318,1.2015E-05,13,294,0,0,0,0,529318
550,13,295,4,76268,0.062387913,13,295,0,0,0,0,76268
551,13,296,43,769293,7.69454E-09,13,296,0,0,0,0,769293
552,13,297,13,404205,5.48563E-05,13,297,0,0,0,0,404205
553,13,298,4,134569,0.00545584,13,298,0,0,0,0,134569
554,13,299,10,142995,0.011665501,13,299,0,0,0,0,142995
555,13,300,16,254705,0.001462336,13,300,0,0,0,0,254705
556,13,301,22,401073,0.000174439,13,301,0,0,0,0,401073
557,14,19,6,120679,0.044989033,14,19,0,0,0,0,120679
558,14,27,24,399637,5.47928E-05,14,27,0,0,0,0,399637
559,14,37,12,201992,0.026804866,14,37,0,0,0,0,201992
560,14,46,7,142259,0.01004052,14,46,0,0,0,0,142259
561,14,50,20,424940,0.000142959,14,50,0,0,0,0,424940
562,14,53,20,405151,4.15409E-05,14,53,0,0,0,0,405151
563,14,54,18,348763,0.000308807,14,54,0,0,0,0,348763
564,14,55,2,34685,0.09046001,14,55,0,0,0,0,34685
565,14,59,22,264023,0.006284392,14,59,0,0,0,0,264023
566,14,63,15,328960,0.000122853,14,63,0,0,0,0,328960
567,14,64,27,472114,1.06646E-05,14,64,0,0,0,0,472114
568,14,69,16,442113,0.000101874,14,69,0,0,0,0,442113
569,14,71,3,36929,0.340106147,14,71,0,0,0,0,36929
570,14,79,17,338269,0.001812051,14,79,0,0,0,0,338269
571,14,82,6,105215,1.091797302,14,82,0,0,0,0,105215
572,14,88,12,256147,0.015626879,14,88,0,0,0,0,256147
573,14,93,16,251411,0.021921857,14,93,0,0,0,0,251411
574,14,98,11,246782,0.01791745,14,98,0,0,0,0,246782
575,14,101,15,299460,0.004749072,14,101,0,0,0,0,299460
576,14,107,14,273457,0.02165049,14,107,0,0,0,0,273457
577,14,109,12,268640,0.009335911,14,109,0,0,0,0,268640
578,14,110,3,59099,0.087970541,14,110,0,0,0,0,59099
579,14,117,8,187707,0.021280175,14,117,0,0,0,0,187707
580,14,118,5,72889,0.585463834,14,118,0,0,0,0,72889
581,14,124,8,159498,0.0486764,14,124,0,0,0,0,159498
582,14,145,15,246513,0.008294115,14,145,0,0,0,0,246513
583,14,147,4,68601,0.073082527,14,147,0,0,0,0,68601
584,14,149,24,345386,0.001588036,14,149,0,0,0,0,345386
585,14,153,25,399720,0.000200006,14,153,0,0,0,0,399720
586,14,158,7,100169,0.048280483,14,158,0,0,0,0,100169
587,14,161,7,125965,0.215240686,14,161,0,0,0,0,125965
588,14,162,9,167141,0.017934616,14,162,0,0,0,0,167141
589,14,169,21,284856,0.008189196,14,169,0,0,0,0,284856
590,14,176,11,221046,0.012071512,14,176,0,0,0,0,221046
591,14,183,17,245608,0.038717914,14,183,0,0,0,0,245608
592,14,197,18,253695,0.002734006,14,197,0,0,0,0,253695
593,14,203,23,311869,0.001638599,14,203,0,0,0,0,311869
594,14,209,16,308499,0.007652561,14,209,0,0,0,0,308499
595,14,217,25,413090,0.000260741,14,217,0,0,0,0,413090
596,14,223,26,441565,9.19055E-05,14,223,0,0,0,0,441565
597,14,232,29,483237,5.94096E-05,14,232,0,0,0,0,483237
598,14,238,29,479325,7.53103E-06,14,238,0,0,0,0,479325
599,14,240,21,462367,0.000193702,14,240,0,0,0,0,462367
600,14,241,31,502583,8.42495E-05,14,241,0,0,0,0,502583
601,14,242,32,526690,4.51958E-05,14,242,0,0,0,0,526690
602,14,248,34,553852,3.22786E-05,14,248,0,0,0,0,553852
603,14,250,23,524356,2.78927E-05,14,250,0,0,0,0,524356
604,14,256,36,565250,1.88612E-05,14,256,0,0,0,0,565250
605,14,257,38,579315,2.03271E-05,14,257,0,0,0,0,579315
606,14,266,41,602735,1.42734E-05,14,266,0,0,0,0,602735
607,14,270,42,600817,1.78206E-05,14,270,0,0,0,0,600817
608,14,273,43,637504,4.71291E-06,14,273,0,0,0,0,637504
609,14,276,15,442264,8.4992E-05,14,276,0,0,0,0,442264
610,14,277,16,346916,0.000519045,14,277,0,0,0,0,346916
611,14,282,12,246307,0.00100066,14,282,0,0,0,0,246307
612,14,285,11,267897,0.001647051,14,285,0,0,0,0,267897
613,14,292,8,169014,0.072388781,14,292,0,0,0,0,169014
614,14,294,16,482029,8.43745E-05,14,294,0,0,0,0,482029
615,14,295,6,137987,0.036945859,14,295,0,0,0,0,137987
616,14,296,44,779157,1.53891E-08,14,296,0,0,0,0,779157
617,14,297,13,356916,0.000386555,14,297,0,0,0,0,356916
618,14,298,4,87280,0.039766001,14,298,0,0,0,0,87280
619,14,299,12,204714,0.007093127,14,299,0,0,0,0,204714
620,14,300,18,316424,0.000903782,14,300,0,0,0,0,316424
621,14,301,20,359602,0.001336756,14,301,0,0,0,0,359602
622,19,27,25,338951,0.000186404,19,27,0,0,0,0,338951
623,19,37,6,109742,0.209218168,19,37,0,0,0,0,109742
624,19,46,12,219269,0.001137415,19,46,0,0,0,0,219269
625,19,50,20,398609,0.000231586,19,50,0,0,0,0,398609
626,19,53,20,378820,6.73003E-05,19,53,0,0,0,0,378820
627,19,54,24,312536,0.000693719,19,54,0,0,0,0,312536
628,19,55,6,86432,0.026514866,19,55,0,0,0,0,86432
629,19,59,23,203337,0.021545248,19,59,0,0,0,0,203337
630,19,63,24,309401,0.000216586,19,63,0,0,0,0,309401
631,19,64,28,411428,3.61913E-05,19,64,0,0,0,0,411428
632,19,69,22,562792,5.55931E-06,19,69,0,0,0,0,562792
633,19,71,9,157608,0.016056136,19,71,0,0,0,0,157608
634,19,79,17,311938,0.002937832,19,79,0,0,0,0,311938
635,19,82,6,89173,1.545267569,19,82,0,0,0,0,89173
636,19,88,12,204159,0.041114123,19,88,0,0,0,0,204159
637,19,93,7,90229,0.827131403,19,93,0,0,0,0,90229
638,19,98,11,220451,0.029091764,19,98,0,0,0,0,220451
639,19,101,15,273129,0.007702779,19,101,0,0,0,0,273129
640,19,107,14,247126,0.035135402,19,107,0,0,0,0,247126
641,19,109,12,242309,0.015152516,19,109,0,0,0,0,242309
642,19,110,3,61580,0.102035726,19,110,0,0,0,0,61580
643,19,117,8,161376,0.034606458,19,117,0,0,0,0,161376
644,19,118,4,72769,0.603162897,19,118,0,0,0,0,72769
645,19,124,4,48204,0.688988088,19,124,0,0,0,0,48204
646,19,145,7,130203,0.086899217,19,145,0,0,0,0,130203
647,19,147,6,120054,0.020413638,19,147,0,0,0,0,120054
648,19,149,14,218673,0.02706472,19,149,0,0,0,0,218673
649,19,153,15,273007,0.0033833,19,153,0,0,0,0,273007
650,19,158,8,115521,0.029641035,19,158,0,0,0,0,115521
651,19,161,5,90600,0.46046758,19,161,0,0,0,0,90600
652,19,162,9,140810,0.029200573,19,162,0,0,0,0,140810
653,19,169,13,144683,0.189464733,19,169,0,0,0,0,144683
654,19,176,11,194715,0.019612425,19,176,0,0,0,0,194715
655,19,183,15,169814,0.195039335,19,183,0,0,0,0,169814
656,19,197,19,193009,0.009382654,19,197,0,0,0,0,193009
657,19,203,13,185156,0.028101944,19,203,0,0,0,0,185156
658,19,209,16,282168,0.012411587,19,209,0,0,0,0,282168
659,19,217,16,301942,0.003023378,19,217,0,0,0,0,301942
660,19,223,18,332238,0.001011332,19,223,0,0,0,0,332238
661,19,232,21,373910,0.000651947,19,232,0,0,0,0,373910
662,19,238,23,418322,3.38329E-05,19,238,0,0,0,0,418322
663,19,240,21,436036,0.00031371,19,240,0,0,0,0,436036
664,19,241,23,393256,0.000923503,19,241,0,0,0,0,393256
665,19,242,24,417363,0.000494794,19,242,0,0,0,0,417363
666,19,248,26,444525,0.00035292,19,248,0,0,0,0,444525
667,19,250,23,498025,4.51554E-05,19,250,0,0,0,0,498025
668,19,256,28,455923,0.00020611,19,256,0,0,0,0,455923
669,19,257,30,469988,0.000221997,19,257,0,0,0,0,469988
670,19,266,33,493408,0.000155741,19,266,0,0,0,0,493408
671,19,270,34,491490,0.000194456,19,270,0,0,0,0,491490
672,19,273,35,528177,5.13553E-05,19,273,0,0,0,0,528177
673,19,276,21,562943,4.63596E-06,19,276,0,0,0,0,562943
674,19,277,22,467595,2.81639E-05,19,277,0,0,0,0,467595
675,19,282,18,366986,5.3554E-05,19,282,0,0,0,0,366986
676,19,285,17,388576,8.83584E-05,19,285,0,0,0,0,388576
677,19,292,14,289693,0.003807581,19,292,0,0,0,0,289693
678,19,294,22,602708,4.61288E-06,19,294,0,0,0,0,602708
679,19,295,6,121945,0.052212672,19,295,0,0,0,0,121945
680,19,296,36,669830,1.71204E-07,19,296,0,0,0,0,669830
681,19,297,19,477595,2.09484E-05,19,297,0,0,0,0,477595
682,19,298,10,207959,0.002008089,19,298,0,0,0,0,207959
683,19,299,5,60649,0.206041749,19,299,0,0,0,0,60649
684,19,300,9,155242,0.033109372,19,300,0,0,0,0,155242
685,19,301,20,333271,0.002166691,19,301,0,0,0,0,333271
686,27,37,14,220991,0.010423414,27,37,0,0,0,0,220991
687,27,46,27,473248,2.47957E-06,27,46,0,0,0,0,473248
688,27,50,5,140316,0.034979969,27,50,0,0,0,0,140316
689,27,53,4,103233,0.021505503,27,53,0,0,0,0,103233
690,27,54,2,69850,0.138989306,27,54,0,0,0,0,69850
691,27,55,23,403019,1.16072E-05,27,55,0,0,0,0,403019
692,27,59,4,140519,0.055712325,27,59,0,0,0,0,140519
693,27,63,4,110912,0.014432713,27,63,0,0,0,0,110912
694,27,64,3,72477,0.067948461,27,64,0,0,0,0,72477
695,27,69,39,837565,9.61818E-09,27,69,0,0,0,0,837565
696,27,71,26,432381,2.36319E-05,27,71,0,0,0,0,432381
697,27,79,9,184128,0.020936763,27,79,0,0,0,0,184128
698,27,82,28,394918,0.000775468,27,82,0,0,0,0,394918
699,27,88,11,217354,0.0274193,27,88,0,0,0,0,217354
700,27,93,18,248722,0.011926693,27,93,0,0,0,0,248722
701,27,98,15,312215,0.002156819,27,98,0,0,0,0,312215
702,27,101,17,303531,0.002376948,27,101,0,0,0,0,303531
703,27,107,14,268659,0.012705932,27,107,0,0,0,0,268659
704,27,109,12,254945,0.006597533,27,109,0,0,0,0,254945
705,27,110,23,370915,3.71608E-05,27,110,0,0,0,0,370915
706,27,117,18,266674,0.001990711,27,117,0,0,0,0,266674
707,27,118,21,342220,0.00073359,27,118,0,0,0,0,342220
708,27,124,26,340635,0.000421403,27,124,0,0,0,0,340635
709,27,145,11,189408,0.016489145,27,145,0,0,0,0,189408
710,27,147,21,374033,4.29317E-05,27,147,0,0,0,0,374033
711,27,149,5,134344,0.100894851,27,149,0,0,0,0,134344
712,27,153,4,80010,0.14841922,27,153,0,0,0,0,80010
713,27,158,20,313365,0.000209634,27,158,0,0,0,0,313365
714,27,161,19,282706,0.003461952,27,161,0,0,0,0,282706
715,27,162,15,232496,0.002264406,27,162,0,0,0,0,232496
716,27,169,9,206278,0.026476214,27,169,0,0,0,0,206278
717,27,176,19,296793,0.001219119,27,176,0,0,0,0,296793
718,27,183,10,169137,0.118053963,27,183,0,0,0,0,169137
719,27,197,7,159191,0.012547246,27,197,0,0,0,0,159191
720,27,203,6,167861,0.023042621,27,203,0,0,0,0,167861
721,27,209,12,221990,0.020145635,27,209,0,0,0,0,221990
722,27,217,3,51075,0.499813647,27,217,0,0,0,0,51075
723,27,223,5,55901,0.247754262,27,223,0,0,0,0,55901
724,27,232,7,87566,0.19457524,27,232,0,0,0,0,87566
725,27,238,5,79688,0.047386076,27,238,0,0,0,0,79688
726,27,240,7,143946,0.101789774,27,240,0,0,0,0,143946
727,27,241,8,102329,0.298637973,27,241,0,0,0,0,102329
728,27,242,9,126436,0.157676084,27,242,0,0,0,0,126436
729,27,248,11,153598,0.111017479,27,248,0,0,0,0,153598
730,27,250,9,205935,0.014338372,27,250,0,0,0,0,205935
731,27,256,13,164996,0.064537424,27,256,0,0,0,0,164996
732,27,257,15,179061,0.069154157,27,257,0,0,0,0,179061
733,27,266,17,201850,0.050075568,27,266,0,0,0,0,201850
734,27,270,18,199932,0.062532001,27,270,0,0,0,0,199932
735,27,273,19,236619,0.016356897,27,273,0,0,0,0,236619
736,27,276,38,837716,7.69454E-09,27,276,0,0,0,0,837716
737,27,277,39,742368,4.42436E-08,27,277,0,0,0,0,742368
738,27,282,35,641759,8.27163E-08,27,282,0,0,0,0,641759
739,27,285,34,663349,1.36578E-07,27,285,0,0,0,0,663349
740,27,292,31,564466,5.79591E-06,27,292,0,0,0,0,564466
741,27,294,39,877481,7.69454E-09,27,294,0,0,0,0,877481
742,27,295,30,429597,2.52977E-05,27,295,0,0,0,0,429597
743,27,296,20,378272,5.30327E-05,27,296,0,0,0,0,378272
744,27,297,36,752368,3.27018E-08,27,297,0,0,0,0,752368
745,27,298,27,482732,3.0028E-06,27,298,0,0,0,0,482732
746,27,299,22,295419,0.000467763,27,299,0,0,0,0,295419
747,27,300,10,197775,0.007032692,27,300,0,0,0,0,197775
748,27,301,7,181149,0.027392871,27,301,0,0,0,0,181149
749,37,46,15,275603,0.001191915,37,46,0,0,0,0,275603
750,37,50,16,303042,0.007035084,37,50,0,0,0,0,303042
751,37,53,10,199888,0.009361984,37,53,0,0,0,0,199888
752,37,54,8,170117,0.059278831,37,54,0,0,0,0,170117
753,37,55,11,205374,0.005671145,37,55,0,0,0,0,205374
754,37,59,12,85377,1.266978765,37,59,0,0,0,0,85377
755,37,63,8,166982,0.018510099,37,63,0,0,0,0,166982
756,37,64,17,293468,0.002000623,37,64,0,0,0,0,293468
757,37,69,27,639920,4.06657E-06,37,69,0,0,0,0,639920
758,37,71,14,234736,0.011478653,37,71,0,0,0,0,234736
759,37,79,13,216371,0.090169434,37,79,0,0,0,0,216371
760,37,82,18,236064,0.171115048,37,82,0,0,0,0,236064
761,37,88,6,94417,2.405316355,37,88,0,0,0,0,94417
762,37,93,8,89868,2.775412583,37,93,0,0,0,0,89868
763,37,98,7,124884,0.912416616,37,98,0,0,0,0,124884
764,37,101,11,177562,0.237778028,37,101,0,0,0,0,177562
765,37,107,10,151559,1.093330541,37,107,0,0,0,0,151559
766,37,109,8,146742,0.472353595,37,109,0,0,0,0,146742
767,37,110,11,173270,0.018266634,37,110,0,0,0,0,173270
768,37,117,6,69029,1.036898175,37,117,0,0,0,0,69029
769,37,118,9,144575,0.365443723,37,118,0,0,0,0,144575
770,37,124,16,181781,0.094150836,37,124,0,0,0,0,181781
771,37,145,3,30945,4.100866054,37,145,0,0,0,0,30945
772,37,147,9,176388,0.021121261,37,147,0,0,0,0,176388
773,37,149,14,166740,0.306990414,37,149,0,0,0,0,166740
774,37,153,15,221074,0.038102449,37,153,0,0,0,0,221074
775,37,158,8,115720,0.105726625,37,158,0,0,0,0,115720
776,37,161,7,85061,1.786860368,37,161,0,0,0,0,85061
777,37,162,3,34851,1.250637716,37,162,0,0,0,0,34851
778,37,169,5,51386,5.541776603,37,169,0,0,0,0,51386
779,37,176,7,99148,0.62183085,37,176,0,0,0,0,99148
780,37,183,7,66962,7.952827925,37,183,0,0,0,0,66962
781,37,197,8,75049,0.556687825,37,197,0,0,0,0,75049
782,37,203,13,133223,0.320919936,37,203,0,0,0,0,133223
783,37,209,12,186601,0.382910569,37,209,0,0,0,0,186601
784,37,217,15,234444,0.049546778,37,217,0,0,0,0,234444
785,37,223,16,262919,0.017374019,37,223,0,0,0,0,262919
786,37,232,19,304591,0.011160507,37,232,0,0,0,0,304591
787,37,238,19,300679,0.001410592,37,238,0,0,0,0,300679
788,37,240,17,340469,0.009500476,37,240,0,0,0,0,340469
789,37,241,21,323937,0.015787104,37,241,0,0,0,0,323937
790,37,242,22,348044,0.008445353,37,242,0,0,0,0,348044
791,37,248,24,375206,0.006014649,37,248,0,0,0,0,375206
792,37,250,19,402458,0.001362073,37,250,0,0,0,0,402458
793,37,256,26,386604,0.00351061,37,256,0,0,0,0,386604
794,37,257,28,400669,0.003778665,37,257,0,0,0,0,400669
795,37,266,31,424089,0.002648192,37,266,0,0,0,0,424089
796,37,270,32,422171,0.003306564,37,270,0,0,0,0,422171
797,37,273,33,458858,0.000872046,37,273,0,0,0,0,458858
798,37,276,26,640071,3.38945E-06,37,276,0,0,0,0,640071
799,37,277,27,544723,2.05675E-05,37,277,0,0,0,0,544723
800,37,282,23,444114,3.89652E-05,37,282,0,0,0,0,444114
801,37,285,22,465704,6.43245E-05,37,285,0,0,0,0,465704
802,37,292,19,366821,0.002759398,37,292,0,0,0,0,366821
803,37,294,27,679836,3.37598E-06,37,294,0,0,0,0,679836
804,37,295,20,270743,0.005548383,37,295,0,0,0,0,270743
805,37,296,34,600511,2.89122E-06,37,296,0,0,0,0,600511
806,37,297,24,554723,1.52929E-05,37,297,0,0,0,0,554723
807,37,298,15,285087,0.001445297,37,298,0,0,0,0,285087
808,37,299,12,136565,0.106107451,37,299,0,0,0,0,136565
809,37,300,9,103149,0.286820916,37,300,0,0,0,0,103149
810,37,301,16,237704,0.066278107,37,301,0,0,0,0,237704
811,46,50,23,498551,6.47688E-06,46,50,0,0,0,0,498551
812,46,53,23,478762,1.88132E-06,46,53,0,0,0,0,478762
813,46,54,21,422374,1.39502E-05,46,54,0,0,0,0,422374
814,46,55,8,152143,0.001405851,46,55,0,0,0,0,152143
815,46,59,25,337634,0.000281503,46,59,0,0,0,0,337634
816,46,63,18,402571,5.54584E-06,46,63,0,0,0,0,402571
817,46,64,30,545725,4.84756E-07,46,64,0,0,0,0,545725
818,46,69,12,366905,0.000165887,46,69,0,0,0,0,366905
819,46,71,4,105330,0.020569249,46,71,0,0,0,0,105330
820,46,79,15,365517,0.00017372,46,79,0,0,0,0,365517
821,46,82,11,233044,0.018430316,46,82,0,0,0,0,233044
822,46,88,15,329758,0.000700386,46,88,0,0,0,0,329758
823,46,93,21,379240,0.000386807,46,93,0,0,0,0,379240
824,46,98,10,258252,0.002700294,46,98,0,0,0,0,258252
825,46,101,9,283160,0.001117573,46,101,0,0,0,0,283160
826,46,107,12,307934,0.001907629,46,107,0,0,0,0,307934
827,46,109,15,342251,0.000418314,46,109,0,0,0,0,342251
828,46,110,11,176995,0.001405452,46,110,0,0,0,0,176995
829,46,117,7,215683,0.002297937,46,117,0,0,0,0,215683
830,46,118,8,146500,0.024840087,46,118,0,0,0,0,146500
831,46,124,13,287327,0.000841616,46,124,0,0,0,0,287327
832,46,145,18,320124,0.000370767,46,145,0,0,0,0,320124
833,46,147,4,106341,0.009818205,46,147,0,0,0,0,106341
834,46,149,27,418997,7.16285E-05,46,149,0,0,0,0,418997
835,46,153,28,473331,9.05071E-06,46,153,0,0,0,0,473331
836,46,158,6,149356,0.003973473,46,158,0,0,0,0,149356
837,46,161,10,199576,0.009381444,46,161,0,0,0,0,199576
838,46,162,12,240752,0.000790841,46,162,0,0,0,0,240752
839,46,169,24,358467,0.000367626,46,169,0,0,0,0,358467
840,46,176,8,228836,0.001895572,46,176,0,0,0,0,228836
841,46,183,20,319219,0.00173042,46,183,0,0,0,0,319219
842,46,197,21,327306,0.000122314,46,197,0,0,0,0,327306
843,46,203,26,385480,7.37253E-05,46,203,0,0,0,0,385480
844,46,209,12,326680,0.000988104,46,209,0,0,0,0,326680
845,46,217,28,486701,1.18054E-05,46,217,0,0,0,0,486701
846,46,223,29,515176,4.16659E-06,46,223,0,0,0,0,515176
847,46,232,32,556848,2.69886E-06,46,232,0,0,0,0,556848
